text;labels
[C][=C][C][C][C@Hexpl][C][C@@Hexpl][Ring1][Branch1_2][C][Ring1][Ring2][Branch1_1][C][C][C];0
[C][C][O][C][Branch1_2][C][=O][C][C][=C][C][=C][C][=C][Ring1][Branch1_2];0
[C][C][=C][C][Branch1_1][C][O][=C][Branch1_1][Branch1_2][C][Branch1_1][C][C][C][C][=C][Ring1][Branch2_3][Cl];1
[O][=C][NHexpl][C][=C][C][=C][Branch1_1][C][Cl][C][=C][Ring1][Branch1_3][O][Ring1][Branch2_3];1
[C][C][C][C][Branch1_2][C][=O][N][N][=C][Ring1][Branch1_3][C][=C][C][=C][Branch2_1][Ring1][#C][N][C][C][Branch1_1][C][C][Branch1_1][C][C][N][C][C][Branch1_1][C][O][C][O][C][=C][C][Branch1_1][C][Cl][=C][C][=C][Ring1][Branch1_3][C][#N][C][=C][Ring2][Ring1][Branch2_3];1
[C][C][Branch1_1][C][C][C][C][C][Branch1_2][C][=O][C][C][C][Branch1_1][C][C][C];1
[O][=C][Branch1_1][C][O][C][O][C][=C][C][=C][C][=C][Ring1][Branch1_2];0
[C][=C][C][=C][N][=C][C][=N][C][Ring1][Branch1_2][=C][Ring1][Branch2_3];0
[O][=C][C][C][N][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][N][Ring1][O];0
[C][C][Branch1_1][C][C][=C][C][C][=C][Branch1_1][C][O][C][Branch1_2][C][=O][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][Ring1][N][=O];1
[O][=C][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][Ring1][=C];1
[C][#C][C][O][C][=C][C][=C][C][Branch1_1][C][C][=C][C][Branch1_2][C][=O][O][C][Ring1][Branch2_1][=C][Ring1][N];1
[C][C][=C][C][Branch1_1][C][C][=C][Branch2_1][Ring1][Branch1_2][N][C][Branch1_2][C][=O][C][N][Branch1_1][Branch1_3][C][C][Branch1_2][C][=O][O][C][C][Branch1_2][C][=O][O][C][Branch1_1][C][C][=C][Ring2][Ring1][Branch1_1][Br];0
[C][C][C][C][C][C][N+expl][=C][C][=C][C][=C][Ring1][Branch1_2];1
[C][C][/C][=C][\C][C][O][C][Branch1_2][C][=O][C][=C][C][=C][C][=C][Ring1][Branch1_2][O];0
[C][C][Branch1_2][C][=O][O][C][C][Branch1_1][C][C][C];0
[C][C][Branch1_1][C][C][Branch1_1][C][O][C][C][C][Branch1_1][C][C][Branch1_1][C][C][O];0
[C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1_2][C][=O][O][C][Branch1_1][C][C][C];0
[C][C][Branch1_2][C][=O][O][C][C][C][C][C][C][Ring1][Branch1_2][C][Branch1_1][C][C][Branch1_1][C][C][C];0
[C][C][O][N][=C][C][Expl=Ring1][Branch1_1][C][Branch1_2][C][=O][N][C][=C][C][=C][Branch1_1][Branch2_2][C][Branch1_1][C][F][Branch1_1][C][F][F][C][=C][Ring1][Branch2_3];1
[C][C][=C][Branch1_1][O][O][C][C][Branch1_1][C][F][Branch1_1][C][F][F][C][=C][N][=C][Ring1][N][C][S][Branch1_2][C][=O][C][=N][C][=C][C][=C][C][=C][Ring1][Branch1_2][NHexpl][Ring1][Branch2_2];1
[C][C][Branch1_1][C][C][C][C][C][C@@Hexpl][Branch1_1][C][C][C@Hexpl][C][C][C@Hexpl][C@@Hexpl][C][C][C@@Hexpl][C][C@Hexpl][Branch1_1][C][O][C][C][C@expl][Ring1][Branch1_3][Branch1_1][C][C][C@Hexpl][Ring1][N][C][C][C@@expl][Ring1][S][Ring2][Ring1][Ring1][C];0
[C][=C][C@expl][Branch1_1][C][C][C][C@@Hexpl][Branch1_1][P][O][C][Branch1_2][C][=O][C][S][C][C][N][Branch1_1][Ring1][C][C][C][C][C@expl][Branch1_1][C][C][C][Branch1_1][C][C][C][C][C@expl][Branch1_1][N][C][C][C][Branch1_2][C][=O][C@Hexpl][Ring1][Branch1_2][Ring1][N][C@@Hexpl][Branch1_1][C][C][C@@Hexpl][Ring2][Ring1][#C][O];0
[C][O][/N][=C][Branch2_1][Ring2][=N][\C][Branch1_2][C][=O][N][C@@Hexpl][C][Branch1_2][C][=O][N][C][Branch1_1][Branch1_2][C][Branch1_2][C][=O][O][=C][Branch1_1][=C][C][S][C][Branch1_2][C][=O][C][=C][C][=C][O][Ring1][Branch1_1][C][S][C@Hexpl][Ring2][Ring1][Branch1_1][Ring2][Ring1][C][C][=C][S][C][Branch1_1][C][N][=N][Ring1][Branch1_2];0
[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1_1][Branch1_2][C][Branch1_2][C][=O][O][C][Branch1_1][C][O][Branch1_1][Branch1_3][C][C][Branch1_2][C][=O][O][C][Branch1_2][C][=O][O];0
[N][C][Branch1_2][C][=O][N][C@@Hexpl][Branch1_1][Branch2_1][C][C][C][Branch1_2][C][=O][O][C][Branch1_2][C][=O][O];0
[O][=C][C][C][C@@Hexpl][Branch2_1][Ring1][Ring1][C][Branch1_2][C][=O][N][C@Hexpl][C][C@@Hexpl][Ring1][Ring1][C][=C][C][=C][C][=C][Ring1][Branch1_2][N][Ring1][P];0
[C][C][Branch1_2][C][=O][N][C][=C][C][=C][Branch1_1][Branch1_3][O][C][Branch1_1][C][C][=O][C][=C][Ring1][Branch2_3];0
[C][C][C][C][C][C][N][Ring1][Branch1_2][C][C][C][O][C][Branch1_2][C][=O][C][=C][C][=C][C][=C][Ring1][Branch1_2];0
[O][=C][C][Branch1_2][Branch2_2][=C][C][=C][C][=C][S][Ring1][Branch1_1][C][C][C][C][Ring1][N][=C][C][=C][C][=C][S][Ring1][Branch1_1];1
[C][Branch1_2][Branch2_3][=C][C][=C][C][=N][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2];1
[C][=C][C][=C][C][Branch1_2][Ring2][=C][Ring1][Branch1_2][S][C][=C][C][=C][C][=C][Ring1][Branch1_2][N][Ring1][O][C][C][N][C][C][C][C][Ring1][Branch1_1];0
[C][N][C][Branch1_2][C][=O][O][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][Branch1_2][C][=O][N][C][=C][C][=C][C][=C][Ring1][Branch1_2];1
[C][C][O][C][Branch1_2][C][=O][C][=C][C][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][=N][C][=C][C][=C][Branch1_1][C][C][C][=C][Ring1][P][Ring1][Branch1_3];0
[O][C][C][Branch1_1][Ring1][C][O][C][O][C][Branch1_1][Branch2_2][C][Branch1_1][C][Cl][Branch1_1][C][Cl][Cl][O][C][Ring1][N];0
[C][C][C][C][C][C][C][C][C][C][C][C][Branch1_2][C][=O][N][Branch1_1][C][C][C][C][Branch1_2][C][=O][O];1
[O][N][=C][C][=N][O];0
[C][C][Branch2_1][Ring2][C][O][C][=C][C][=C][Branch2_1][Ring1][Branch1_1][O][C][=N][C][=C][Branch1_1][Branch2_2][C][Branch1_1][C][F][Branch1_1][C][F][F][C][=C][Ring1][Branch2_3][Cl][C][=C][Ring2][Ring1][C][C][Branch1_2][C][=O][O];1
[C][C][Branch1_1][C][C][C][=C][C][=C][C][Branch1_1][Branch1_2][C][Branch1_1][C][C][C][=C][Ring1][Branch2_2][N][C][Branch1_2][C][=O][N-expl][S][Branch1_2][C][=O][Branch1_2][C][=O][C][=C][C][Branch1_1][Branch2_2][C][Branch1_1][C][C][Branch1_1][C][C][O][=C][O][Ring1][Branch2_2];0
[C][C][O][C][=C][C][=C][NHexpl][C][=C][Branch1_1][#C][C][Branch1_2][C][=O][N][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][Branch1_2][C][=O][C][Ring1][P][=N][Ring2][Ring1][Branch1_1];1
[C][=C][C][=C][Branch2_1][Ring2][Branch2_3][C][Branch2_1][Ring1][=C][O][C@@Hexpl][C][C][C][N][Branch2_1][Ring1][C][C][C][C][=C][C][=C][C][Branch1_2][Ring2][=C][Ring1][Branch1_2][O][C][O][Ring1][Branch1_2][C][Ring1][P][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][Ring2][Ring1][#C];1
[C][O][C][=C][C][=C][Branch1_1][Branch2_3][O][C][Branch1_1][C][F][Branch1_1][C][F][F][C][=C][Ring1][O][C][N][C@Hexpl][C][C][C][N][C@Hexpl][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2];0
[C][C][C][=N][N][Branch1_1][Branch2_2][C][C][C][C][C][C][Ring1][Branch1_2][C][=C][C][Branch2_1][Ring1][Ring2][C@expl][Branch1_1][Ring1][C][#N][C][C][C@@Hexpl][Branch1_1][Branch1_2][C][Branch1_2][C][=O][O][C][C][Ring1][O][=C][C][=C][Ring2][Ring1][Branch2_3][Ring1][P];1
[O][=C][Branch2_1][Ring2][Ring1][N][C@@Hexpl][Branch1_1][Branch2_3][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][C@@Hexpl][Branch1_1][C][O][C][Branch1_2][C][=O][N][C][C@Hexpl][Branch1_1][C][O][C@Hexpl][Branch1_1][C][O][C][Ring1][Branch1_3][C][=C][C][=C][C][Branch1_1][C][Cl][=C][C][=C][Ring1][Branch1_3][NHexpl][Ring1][Branch2_3];0
[Cl][C][=C][C][Branch1_1][C][Cl][=C][C][Branch1_2][Ring2][=C][Ring1][Branch1_3][N][=C][C][C][C][C][C][N][Ring1][Branch1_3][C][Ring1][N];1
[C][N][Branch2_1][Ring1][Ring1][C][Branch1_2][C][=O][C][C][C][=C][C][=C][O][C][=C][C][Expl=Ring1][Branch2_2][Ring1][Branch1_1][C@Hexpl][C][C][C@@expl][Branch1_1][Branch1_3][C][C][C][O][Ring1][Branch1_1][C][C@@Hexpl][Ring1][Branch2_3][N][C][C][C][C][Ring1][Branch1_1];0
[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][N][C][=C][N+expl][Branch1_1][C][C][=C][Ring1][Branch1_2];1
[C][C][C][C][C][C][=C][C][=C][Branch1_1][C][N][C][=C][Ring1][Branch1_3];1
[O][=C][Branch1_1][C][O][C][=C][C][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][=N][C][=C][C][=C][C][=C][Ring1][S][Ring1][Branch1_2];1
[C][C][=C][C][=C][Branch1_1][C][Cl][C][=C][Ring1][Branch1_3][Cl];0
[C][C][Branch1_1][C][C][Branch1_1][C][C][C][=C][C][=C][Branch1_1][Branch1_2][C][Branch1_2][C][=O][O][C][=C][Ring1][Branch2_2];0
[C][O][Siexpl][Branch1_1][Ring1][O][C][Branch1_1][Ring1][O][C][C][=C][C][=C][C][=C][Ring1][Branch1_2];0
[C][C][O][C][Branch1_2][C][=O][C][C][Branch1_1][C][O][Branch1_1][Branch2_2][C][C][Branch1_2][C][=O][O][C][C][C][Branch1_2][C][=O][O][C][C];0
[C][C][C][C][C][C][C][=C][C][=C][Branch1_1][C][N][C][=C][Ring1][Branch1_3];1
[O][=C][Branch1_1][C][O][C][C][C][C][C][Branch1_1][Ring2][O][Ring1][Branch1_1][C][Ring1][Branch1_3][C][Branch1_2][C][=O][O];1
[C][C][O][P][Branch1_2][C][=S][Branch1_1][Ring2][O][C][C][S][C][S][P][Branch1_2][C][=S][Branch1_1][Ring2][O][C][C][O][C][C];1
[C][C][O][C][C][O];0
[O][=P][Branch1_1][C][O][Branch1_1][C][O][C][C][Cl];0
[O][=P][Branch1_1][Branch1_1][O][C][C][Cl][Branch1_1][Branch1_1][O][C][C][Cl][O][C][C][Cl];0
[C][C][C][C][C][Branch1_1][Ring1][C][C][C][O][P][Branch1_2][C][=O][Branch1_1][N][O][C][C][Branch1_1][Ring1][C][C][C][C][C][C][O][C][C][Branch1_1][Ring1][C][C][C][C][C][C];1
[O][=C][C][=C][C][=C][Branch1_1][Ring1][C][O][O][Ring1][Branch1_3];0
[O][=C][C][=C][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][O][C][=C][C][=C][C][=C][C][=C][C][Ring1][Branch1_2][=C][Ring2][Ring1][Ring2][Ring1][Branch2_3];1
[N][#C][C][Branch1_1][C][Cl][Cl];1
[O][C][=C][C][Branch1_1][C][O][=C][Branch1_1][C][Cl][C][=C][Ring1][Branch2_1][Cl];1
[N][C][Branch1_2][C][=O][C][Branch1_1][C][Cl][Cl];0
[C][C][Branch1_1][C][Cl][C][Branch1_1][C][C][Cl];0
[C][Siexpl][Branch1_1][C][C][Branch1_1][Branch1_1][C][C][C][N][O][Siexpl][Branch1_1][C][C][Branch1_1][C][C][C][C][C][N];0
[C][O][C][Branch1_2][C][=O][C][=C][C][=C][Branch1_1][Branch1_3][C][Branch1_2][C][=O][O][C][C][Branch1_1][Branch1_3][C][Branch1_2][C][=O][O][C][=C][Ring1][=C];0
[C][=C][C][Branch1_2][C][=O][O][C][C][C][C][O];1
[C][C][O][C][Branch1_2][C][=O][/C][=C][Branch1_1][C][/C][O][AlH3expl][Branch1_1][Branch2_1][O][C][Branch1_1][C][C][C][C][O][C][Branch1_1][C][C][C][C];0
[O][=C][N][Branch1_1][Ring2][C][C][O][C][C][O];0
[C][=C][C][Branch1_2][C][=O][O][C][C][C][C][C][C][C][C];0
[O][N][N][=N][C][=C][C][=C][C][=C][Ring1][Branch1_2][Ring1][Branch2_2];0
[O][=C][N][Branch2_1][Ring1][Branch2_2][C][C][C][N][C][C][N][Branch1_1][N][C][=C][C][=C][C][Branch1_1][C][Cl][=C][Ring1][Branch1_3][C][C][Ring1][=N][N][=C][C][=C][C][=C][N][Ring2][Ring1][Branch2_2][Ring1][Branch1_2];1
[O][=C][Branch2_1][Ring2][Branch1_1][C][O][C][C][O][C][C][O][C][C][Branch1_2][C][=O][N][C][=C][Branch1_1][C][I][C][=C][Branch1_1][C][I][C][Branch1_1][Branch1_2][C][Branch1_2][C][=O][O][=C][Ring1][O][I][N][C][=C][Branch1_1][C][I][C][=C][Branch1_1][C][I][C][Branch1_1][Branch1_2][C][Branch1_2][C][=O][O][=C][Ring1][O][I];0
[O][=C][Branch1_1][C][O][C][C][=C][C][=C][C][Branch2_1][Branch1_3][Branch2_2][C][=C][C][Branch2_1][Branch1_1][Branch2_2][C][C][C][C][C][C][C][=C][C][=C][Branch2_1][Ring1][Branch1_1][O][C@Hexpl][O][C@Hexpl][Branch1_1][Ring1][C][O][C@@Hexpl][Branch1_1][C][O][C@Hexpl][Branch1_1][C][O][C@@Hexpl][Ring1][Branch2_3][O][C][Branch1_1][P][C][=C][C][=C][C][Branch1_1][Branch1_3][C][C][Branch1_2][C][=O][O][=C][Ring1][Branch2_3][=C][Ring2][Ring1][N][=C][C][=C][Ring2][Ring2][Branch2_1][O][C@Hexpl][O][C@Hexpl][Branch1_1][Ring1][C][O][C@@Hexpl][Branch1_1][C][O][C@Hexpl][Branch1_1][C][O][C@@Hexpl][Ring1][Branch2_3][O][=C][Ring2][Branch1_1][Branch2_3];0
[C][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][Branch1_2][C][=O][N][C][=C][C][=C][Branch2_1][Ring1][Branch2_3][C][Branch1_2][C][=O][N][C][C][C][C][Branch1_1][C][O][C][=C][C][Branch1_1][C][Cl][=C][C][=C][Ring1][Branch1_3][Ring1][=N][C][Branch1_1][C][C][=C][Ring2][Ring1][Branch1_2];1
[C][N+expl][Branch2_1][Ring1][=N][C][C][C][O][C][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][O][Ring1][P][C][C][C][C][C][Ring2][Ring1][Branch2_1];0
[O][=C][Branch1_1][N][C][C][C][C][C][C][C][C][C][#C][I][O][C][=C][C][=C][C][=C][Ring1][Branch1_2];0
[O][=P][Branch1_1][C][O][Branch1_1][C][O][C][Branch1_1][C][O][Branch1_1][#C][C][C][=C][N][=C][C][=C][C][=C][N][Ring1][Branch2_2][Ring1][Branch1_2][P][Branch1_2][C][=O][Branch1_1][C][O][O];0
[O][=C][Branch2_1][Ring1][Branch1_2][C][C][C][C][C][N][Branch1_1][Branch2_3][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][C][Ring1][=N][C][=C][C][=C][C][Branch1_2][Ring2][=C][Ring1][Branch1_2][N][C][C][C][C][Ring1][Branch2_1];1
[C][C][C][C][N][C][=C][C][=C][Branch1_1][#C][C][Branch1_2][C][=O][O][C][C][NH+expl][Branch1_1][Ring1][C][C][C][C][C][=C][Ring1][S];1
[C][C][O][C][Branch1_2][C][=O][C][N][=C][N][C][Expl=Ring1][Branch1_1][C][N][Branch1_1][C][C][C][Branch1_2][C][=O][C][=C][Branch1_1][C][I][C][=C][C][=C][Ring1][Branch1_3][Ring1][=C];0
[C][C][=C][C][=C][C][Branch1_1][C][C][=C][Ring1][Branch1_3][N][Branch1_1][N][C][C][C][C][=C][C][=C][N][=C][Ring1][Branch1_2][C][Branch1_2][C][=O][C][Branch1_1][C][C][N];1
[C][C][C][=C][C][=C][Branch2_1][Ring1][C][C][Branch1_2][C][=O][C][Branch1_1][C][C][C][N][C][C][C][C][C][Ring1][Branch1_2][C][=C][Ring1][P];1
[2Hexpl][C][Branch1_1][C][2Hexpl][Branch1_1][C][2Hexpl][C@Hexpl][Branch1_1][C][N][C][C][=C][C][=C][C][=C][Ring1][Branch1_2].[2Hexpl][C][Branch1_1][C][2Hexpl][Branch1_1][C][2Hexpl][C@Hexpl][Branch1_1][C][N][C][C][=C][C][=C][C][=C][Ring1][Branch1_2];0
[N][C][C][C][N][Branch2_1][Ring2][Branch2_1][C][=N][C][=C][Branch1_1][Branch1_2][C][=C][Ring1][Branch1_2][F][C][Branch1_2][C][=O][C][Branch1_1][Branch1_2][C][Branch1_2][C][=O][O][=C][N][Ring1][=N][C][=C][C][=C][Branch1_1][C][F][C][=C][Ring1][Branch1_3][F][C][Ring2][Ring1][N];1
[C][C][O][C][Branch1_2][C][=O][C][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][C][N][Branch2_1][Ring1][Branch2_3][C][C][C][Branch1_1][Ring1][C][#N][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][C][Ring2][Ring1][=N];1
[C][#C][C][N][C@@Hexpl][C][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][Ring1][Branch2_2];0
[N][C][C][=C][N][Branch2_1][Ring1][Ring1][C@@Hexpl][O][C@Hexpl][Branch1_1][Ring1][C][O][C@@Hexpl][Branch1_1][C][O][C][Ring1][Branch2_1][Branch1_1][C][F][F][C][Branch1_2][C][=O][N][Expl=Ring1][P];1
[C][C][=N][C][=C][N][Ring1][Branch1_1][C][=C][C][=C][Branch1_1][C][Cl][C][=C][Ring1][Branch1_3][C][Branch1_1][Branch2_3][C][=C][C][=C][C][=C][Ring1][Branch1_2][F][=N][C][Ring2][Ring1][Ring1];1
[C][=C][C][N][C][C][C@expl][C][=C][C][=C][C][Branch1_1][C][O][=C][Ring1][Branch1_3][O][C@Hexpl][Ring1][Branch2_3][C@@Hexpl][Branch1_1][C][O][C][=C][C@Hexpl][Ring1][#C][C@Hexpl][Ring2][Ring1][Ring1][C][Ring1][#C];0
[O][=C][Branch1_1][N][O][C][C][N][C][C][C][C][C][Ring1][Branch1_2][C][Branch1_1][C][O][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2];0
[C][C][Branch1_2][C][=O][C][=C][C][=C][C][Branch1_2][Ring2][=C][Ring1][Branch1_2][N][Branch1_1][P][C][C][C][N][C][C][N][Branch1_1][Ring2][C][C][O][C][C][Ring1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][S][Ring2][Ring1][Branch1_3];1
[C][N][Branch1_1][C][C][C];0
[C][C][C][C][Branch1_2][C][=O][C][=C][C][Branch1_1][C][O][=C][Branch1_1][C][O][C][=C][Ring1][Branch2_1][O];1
[O][C][=C][C][=C][C][=C][C][=C][C][=C][C][Branch1_1][C][O][=C][Ring1][Branch1_3][C][Branch1_1][C][O][=C][Ring1][S][Ring1][N];1
[C][C][=C][Branch1_1][C][Cl][Cl];0
[O][=C][Branch1_1][C][O][C][=C][C][=C][C][Branch1_2][Ring2][=C][Ring1][Branch1_2][C][Branch1_2][C][=O][O][C][Ring1][Branch1_3][=O];0
[C][C][Branch1_1][C][C][C][C][=C][C][=C][Branch2_1][Ring1][Ring1][C][Branch1_1][C][C][C][Branch1_2][C][=O][O][C][C][=C][C][=C][C][=N][Ring1][Branch1_2][C][=C][Ring2][Ring1][C];0
[C][=C][C][C][C][=C][C][Branch1_1][Ring2][C][Ring1][Branch1_1][C][Ring1][Branch1_3][C][Ring1][Branch2_3];0
[O][=C][Branch1_1][Branch2_3][O][C][C][C][C][C][C][Ring1][Branch1_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][Branch1_2][C][=O][O][C][C][C][C][C][C][Ring1][Branch1_2];1
[C][C][Branch1_1][C][C][C@Hexpl][C][C][C@expl][Ring1][Branch1_2][Branch1_1][C][C][C@Hexpl][Branch1_1][C][O][C][Ring1][Branch2_1];0
[C][=C][C][Branch1_1][C][N][=O];0
[C][=C][C][Branch1_1][Ring2][O][C][C][O][C][C];0
[O][=C][Branch1_1][C][O][C][=C][C][Branch2_1][Ring1][Branch1_1][O][C][=C][C][=C][Branch1_1][Branch2_2][C][Branch1_1][C][F][Branch1_1][C][F][F][C][=C][Ring1][Branch2_3][Cl][=C][C][=C][Ring2][Ring1][C][N+expl][Branch1_2][C][=O][O-expl];1
[C][=C][C][=O];1
[C][C][Branch1_2][C][=O][N][C][=C][C][=C][Branch1_1][Branch1_3][C][C][Branch1_2][C][=O][O][C][=C][Ring1][Branch2_3];0
[C][C][Branch1_2][C][=O][N][C@@Hexpl][Branch1_1][Ring1][C][S][C][Branch1_2][C][=O][O];0
[C][=C][C][#N];0
[C][=C][C][=C][Branch1_1][O][N][N][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][Ring1][=C];1
[N][S][Branch1_2][C][=O][Branch1_2][C][=O][C][=C][C][=C][Branch1_1][Branch1_2][C][=C][Ring1][Branch1_2][Cl][N][C][N][S][Ring1][Branch2_2][Branch1_2][C][=O][=O];0
[C][C@expl][C][C@Hexpl][Branch1_1][C][O][C@Hexpl][C@@Hexpl][Branch1_1][P][C][C][C][=C][C][Branch1_2][C][=O][C][C][C@@expl][Ring1][Branch1_3][Ring1][O][C][C@@Hexpl][Ring1][P][C][C][C@expl][Ring2][Ring1][Ring2][Branch1_1][C][O][C][Branch1_2][C][=O][C][O];1
[O][C][=C][C][=C][Branch1_1][O][O][C][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][Ring1][=C];1
[O][C][=C][C][=C][Branch1_1][C][O][C][=C][Ring1][Branch1_3];1
[Zn+2expl];0
[C][C][C@@Hexpl][C][=C][Branch1_1][C][C][C][C@Hexpl][Branch1_1][C][C][C][C@Hexpl][Branch1_1][Ring1][O][C][C@Hexpl][O][C@@expl][Branch1_1][C][O][Branch2_1][Branch1_1][N][C][Branch1_2][C][=O][C][Branch1_2][C][=O][N][C][C][C][C][C@Hexpl][Ring1][Branch1_2][C][Branch1_2][C][=O][O][C@Hexpl][Branch2_1][Ring1][Branch1_1][/C][Branch1_1][C][C][=C][/C@@Hexpl][C][C][C@@Hexpl][Branch1_1][C][Cl][C@Hexpl][Branch1_1][Ring1][O][C][C][Ring1][Branch2_2][C@Hexpl][Branch1_1][C][C][C@@Hexpl][Branch1_1][C][O][C][C][Ring2][Ring2][#C][=O][C@Hexpl][Branch1_1][C][C][C][C@@Hexpl][Ring2][Ring2][Branch2_2][O][C];1
[C][C][O][C][C][O][C][Branch1_2][C][=O][C][=C][C][=C][C][=C][Branch1_1][Ring1][O][C][C][=C][Ring1][Branch2_1];0
[C][C][Branch1_1][C][C][Branch1_1][C][C][C][Branch1_1][C][O][Branch1_1][=C][C][C][C][=C][C][=C][Branch1_1][C][Cl][C][=C][Ring1][Branch1_3][C][N][C][=N][C][=N][Ring1][Branch1_1];1
[O][=C][Branch1_1][C][O][C][=C][C][=C][N][=C][Ring1][Branch1_2][N][C][=C][C][=C][C][Branch1_1][Branch2_2][C][Branch1_1][C][F][Branch1_1][C][F][F][=C][Ring1][Branch2_3];1
[O][=N+expl][Branch1_1][C][O-expl][/N][=C][\N][C][C][N][Ring1][Branch1_1][C][C][=C][C][=C][Branch1_1][C][Cl][N][=C][Ring1][Branch1_3];0
[O][C][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][Branch1_1][Branch2_2][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][C][C][N][C][C][Ring1][Branch1_2];0
[O][=C][Branch1_1][C][O][C][C][C][Branch1_2][C][=O][N][C][=C][C][=C][Branch1_1][S][S][Branch1_2][C][=O][Branch1_2][C][=O][N][C][=N][C][=C][S][Ring1][Branch1_1][C][=C][Ring1][#C];0
[C][=C][C][O][C][Branch1_2][C][=O][/C][=C][\C][Branch1_2][C][=O][O][C][C][=C];1
[N][C][=C][C][=C][Branch2_1][Ring1][Branch1_1][S][Branch1_2][C][=O][Branch1_2][C][=O][N][C][Branch1_2][C][=O][C][=C][C][=C][C][=C][Ring1][Branch1_2][C][=C][Ring2][Ring1][C];0
[C][C][Branch1_1][C][C][C][=C][C][=C][C][Branch1_1][Branch1_2][C][Branch1_1][C][C][C][=C][Ring1][Branch2_2];0
[O][=C][Branch1_1][C][Cl][C][=C][C][=C][C][Branch1_1][Branch1_2][C][Branch1_2][C][=O][Cl][=C][Ring1][Branch2_2];0
[O][=C][Branch1_1][C][O][C][=C][C][=C][Branch1_1][C][O][C][=C][Ring1][Branch1_3];0
[C][C][=C][C][=C][Branch1_1][Branch1_2][C][Branch1_1][C][C][C][C][=C][Ring1][Branch2_2];0
[C][S][Branch1_2][C][=O][Branch1_2][C][=O][C][C][N][C][C][=C][C][=C][Branch2_1][Ring2][#C][C][=C][C][=C][N][=C][N][=C][Branch2_1][Ring1][N][N][C][=C][C][=C][Branch1_1][=C][O][C][C][=C][C][=C][C][Branch1_1][C][F][=C][Ring1][Branch1_3][C][Branch1_1][C][Cl][=C][Ring1][S][C][Ring2][Ring1][Branch1_3][=C][Ring2][Ring1][O][O][Ring2][Ring1][S];1
[O][=C][Branch1_1][C][O][C][=C][C][Branch1_1][=N][C][=C][C][=C][Branch1_1][C][F][C][=C][Ring1][Branch1_3][F][=C][C][=C][Ring1][=C][O];0
[C][SiHexpl][Branch1_1][C][C][O][Siexpl][Branch1_1][C][C][Branch1_1][C][C][O][Siexpl][Branch1_1][C][C][Branch1_1][C][C][O][SiHexpl][Branch1_1][C][C][C];0
[C][C@Hexpl][O][C@@Hexpl][Branch2_1][Branch1_3][Ring2][O][C@Hexpl][C@@Hexpl][Branch1_1][C][O][C][C@Hexpl][Branch2_1][Branch1_2][Ring1][O][C@Hexpl][C@@Hexpl][Branch1_1][C][O][C][C@Hexpl][Branch2_1][Branch1_1][C][O][C@Hexpl][C][C][C@expl][Branch1_1][C][C][C@Hexpl][C][C][C@expl][Branch1_1][C][C][C@@Hexpl][Branch1_1][O][C][=C][C][Branch1_2][C][=O][O][C][Ring1][Branch1_2][C][C][C@expl][Ring1][N][Branch1_1][C][O][C@@Hexpl][Ring1][P][C][C][C@@Hexpl][Ring2][Ring1][Branch1_2][C][Ring2][Ring1][Branch2_3][O][C@@Hexpl][Ring2][Ring2][C][C][O][C@@Hexpl][Ring2][Ring2][O][C][C][C@Hexpl][Branch1_1][C][O][C@@Hexpl][Ring2][Branch1_1][Ring2][O];1
