text,labels
[C][C][N][Branch1][Ring1][C][C][C][=C][C][=C][Branch2][Ring1][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][Branch1][C][O][=C][Ring2][Ring1][C],1
[O][=S][=Branch1][C][=O][Branch1][C][O-1][C][C][C][S][=Branch1][C][=O][=Branch1][C][=O][O-1],0
[C][#C][C@][Branch1][C][O][C][C][C@H1][C@@H1][C][C][C][=C][C][Branch1][=Branch2][O][C][C][C][C][C][Ring1][Branch1][=C][C][=C][Ring1][N][C@H1][Ring1][S][C][C][C@@][Ring2][Ring1][Ring2][Ring2][Ring1][Branch2][C],1
[C][N][Branch1][C][C][C][=Branch1][C][=O][C][C][S][C][Branch1][=Branch2][S][C][C][C][=Branch1][C][=O][O-1][C][=C][C][=C][C][Branch2][Ring1][Ring2][/C][=C][/C][=C][C][=C][C][=C][C][Branch1][C][Cl][=C][C][Ring1][#Branch1][=N][Ring1][O][=C][Ring2][Ring1][Ring1],1
[N][C][=N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][S][Ring1][O],1
[N][Pt][Branch1][C][N][Branch1][C][Cl][Cl],0
[C][C][O][C][=C][C][=C][Branch1][#C][C][=Branch1][C][=O][O][C][C][N][Branch1][Ring1][C][C][C][C][C][=C][Ring1][S],0
[C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][N][Branch1][C][C][C],0
[O][=C][N][C][N][C][=Branch1][C][=O][N][C][Ring1][=Branch1][N][Ring1][=Branch2],0
[O][C][C@H1][O][C][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@H1][Ring1][=Branch2][O],0
[C][O][C][=Branch1][C][=O][C@H1][C@H1][C][C@@H1][C][NH1][C][=C][C][Branch1][Ring1][O][C][=C][C][=C][Ring1][Branch2][C][=Ring1][O][C][C][N][Ring1][#C][C][C@H1][Ring2][Ring1][Ring1][C][C@H1][Branch1][Ring1][O][C][C@@H1][Ring2][Ring1][=Branch2][O][C],0
[C][=C][C][C][C][C][C][C][C][C][C][C][C][C][C][C],0
[C][C][Branch1][C][C][O][B][Branch1][#Branch1][O][C][Branch1][C][C][C][O][C][Branch1][C][C][C],0
[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][P][O][C][=Branch1][C][=O][C][C][C][C][C][N][C][=Branch1][C][=N][N][C][=C][Ring2][Ring1][C],1
[C][=C][C][C][C][C],0
[C][C][O][Si][Branch1][Ring2][O][C][C][Branch1][Ring2][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0
[C][O][C][=Branch1][C][=O][N][C][=N][C][=C][C][Branch1][#Branch2][S][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][C][=C][Ring1][=N][NH1][Ring1][S],1
[C][O][C][=C][C][Branch2][Ring1][=N][/C][=C][/C][=Branch1][C][=O][C][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][Branch1][C][O][C][Branch1][Ring1][O][C][=C][Ring1][=Branch2][=C][C][=C][Ring2][Ring1][Branch2][O],1
[C][C][Branch1][C][C][=C][C][C][C][Branch1][C][C][C][C][=O],0
[N][C][=C][C][=C][Branch1][O][N][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][N][=N][Ring1][#C],1
[C][C][C][Branch1][C][C][Branch1][C][C][C][=Branch1][C][=O][O][C][=C][Branch1][#C][C][=C][C][Branch1][C][Cl][=C][C][Branch1][C][Cl][=C][Ring1][Branch2][C][=Branch1][C][=O][O][C][Ring1][=C][C][C][C][C][C][Ring1][=Branch1],1
[C][C][=C][S][C][=Ring1][Branch1],0
[C][O][C][=C][C][=Branch1][C][=O][O][C@@H1][Branch1][O][/C][=C][/C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#C],1
[C][C][C][C][N][C][C][C][C][C@H1][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][Branch1][C][C][C][=C][C][=C][Ring1][#Branch1][C],0
[N][C][=C][C][=C][Branch1][C][O][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Ring1][#Branch2],1
[O][=C][Branch1][C][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0
[C][C][=C][C][=C][Branch2][Ring1][#Branch2][O][P][=Branch1][C][=O][Branch1][#Branch2][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][#Branch1],1
[O][=C][Branch1][Ring2][C][C][S][O][C][C][Branch1][#Branch2][C][O][C][=Branch1][C][=O][C][C][S][Branch1][#Branch2][C][O][C][=Branch1][C][=O][C][C][S][C][O][C][=Branch1][C][=O][C][C][S],0
[C][C][C][=Branch1][C][=O][O].[C][C][C][=Branch1][C][=O][O].[O][=C][Branch2][Ring1][Ring1][N][C][=C][C][=C][C][Branch1][Branch2][C][=N][C][C][N][Ring1][Branch1][=C][Ring1][O][N][C][=C][C][=C][C][Branch1][Branch2][C][=N][C][C][N][Ring1][Branch1][=C][Ring1][O],0
[C][C][C][C][C][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],0
[C][C@][C][C][C@H1][C@@H1][Branch1][P][C][C][C][=C][C][=Branch1][C][=O][C][C][C@@][Ring1][#Branch1][Ring1][O][C][C@@H1][Ring1][S][C][C][C@@H1][Ring2][Ring1][Ring1][O],1
[C][C][O][C][=C][C][=C][Branch1][#C][N][=N][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1][N][C][=C][Ring1][S],1
[C][C][Branch1][C][C][Branch1][C][C][N][C][C][N][C][Branch1][C][C][Branch1][C][C][C],0
[C][C@][C][C][C@H1][C@@H1][Branch1][P][C][C][=C][C][C@@H1][Branch1][C][O][C][C][C@@][Ring1][#Branch1][Ring1][O][C][C@@H1][Ring1][S][C][C][C][Ring2][Ring1][Ring1][=O],1
[O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C@@H1][Branch2][Ring1][=Branch2][N][C][C][C][Branch1][C][O][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][Ring1][=C][C@H1][Ring2][Ring1][Branch1][O],1
[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Cl],0
[C][C][C][C][C][C][=Branch1][C][=O][O][C][C],0
[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C@H1][C@H1][Branch1][C][O][C][C][C@H1][C@@H1][Branch1][Ring2][C][Ring1][N][N][Branch1][C][C][C][C][C@@][Ring1][S][Ring1][Branch2][Ring1][=N],0
[C][N][C][C][N][Branch2][Ring2][C][C][=C][Branch1][C][F][C][=C][C][=Branch1][C][=O][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][N][C][Ring1][#Branch2][=C][Ring1][#C][O][C][N][Ring1][=Branch1][C][C][C][Ring2][Ring1][=Branch2],1
[C][C][O][C][=Branch1][C][=O][C][=C][N][=C][N][Ring1][Branch1][C][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0
[O][C][=C][C][=C][Branch2][Ring1][Ring2][C][=Branch1][=Branch1][=C][Branch1][C][Cl][Cl][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=C][Ring1][P],1
[C][C][C][C][C][=C][Branch1][C][C][N][=C][Branch1][Ring2][N][C][C][N][=C][Ring1][#Branch2][O][S][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][C][C][C],0
[C][=Branch1][#Branch2][=C][\C][=C][C][=C][C][=C][Ring1][=Branch1][\C][=C][C][=C][C][=C][Ring1][=Branch1],0
[C][C@H1][C][C@H1][C@@H1][C][C][C@][Branch1][C][O][Branch2][Ring1][C][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][O-1][C@@][Ring1][P][Branch1][C][C][C][C@H1][Branch1][C][O][C@@H1][Ring2][Ring1][#Branch1][C@@][Branch1][C][C][C][=C][C][=Branch1][C][=O][C][=C][Ring2][Ring1][P][Ring1][Branch2],0
[O][=C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][#Branch2],1
[Cl][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][=N][O][Ring1][O],1
[C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][F][=C][Ring1][=N],1
[C][=C][C][O][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][C][N][Branch1][Ring1][C][C][C][C],1
[O][=S][=Branch1][C][=O][Branch1][C][O][C][=C][C][Branch1][C][O][=C][C][=C][C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][C][Ring1][=N][=C][Ring2][Ring1][C],0
[O][=C][Branch1][C][O][C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2],1
[C][C][O][C][=C][C][=C][N][=C][Branch1][C][N][S][C][Ring1][=Branch1][=C][Ring1][#Branch2],1
[C][O][C][=C][C][=C][Branch2][Ring2][#C][C][C@H1][Branch1][C][N][C][=Branch1][C][=O][N][C@@H1][C@@H1][Branch1][Ring1][C][O][O][C@@H1][Branch2][Ring1][Branch1][N][C][=N][C][=C][Branch1][=Branch1][N][Branch1][C][C][C][N][=C][N][=C][Ring1][=Branch2][Ring1][N][C@@H1][Ring2][Ring1][Ring1][O][C][=C][Ring2][Ring1][S],0
[C][C][=C][C][Branch1][O][N][C][=Branch1][C][=O][C][=Branch1][C][=O][O][=C][C][Branch1][C][C][=C][Ring1][=N][O][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][C][C][Ring1][Branch1],1
[C][C][/C][Branch1][C][C][=N][/O][Si][Branch1][C][C][Branch1][=Branch2][O][/N][=C][Branch1][C][\C][C][C][O][/N][=C][Branch1][C][\C][C][C],0
[C][=C][C][=C][Branch2][Ring1][Ring2][B][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][Ring1],1
[C][C][O][P][=Branch1][C][=O][Branch1][Ring2][O][C][C][O][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2],0
[C][C][=Branch1][C][=O][O][C][C][N][Branch1][=Branch2][C][C][O][C][Branch1][C][C][=O][C][=C][C][=C][Branch2][Ring1][Ring2][/N][=N][/C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][C][#N][C][=C][Ring2][Ring1][Ring1],0
[O][=P][Branch1][C][O-1][Branch1][C][O][C][Branch1][C][Cl][Branch1][C][Cl][P][=Branch1][C][=O][Branch1][C][O-1][O],0
[C][C][=C][C][Branch1][C][C][C][Branch1][Ring1][C][=O][C][Branch1][C][C][C][Ring1][#Branch2],0
[C][C][Branch1][#C][N][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],1
[O][=C][Branch1][#C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O],1
[C][O][C][=C][C][=C][Branch1][#Branch1][N][C][Branch1][C][C][=O][C][=C][Ring1][#Branch2],1
[C][C][=N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][N][Ring1][Branch2][C][C][Branch1][C][C][O],0
[O][=S][=Branch1][C][=O][Branch1][C][Cl][Cl],0
[C][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][O],0
[C][=C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C],0
[O][=C][O][C][Branch1][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][Branch1][N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][#Branch1],1
[C][C][N][Branch2][Ring1][#Branch2][C][C][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][#Branch2][C][Branch1][C][C][C][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2],0
[C][C][=N][C][=C][NH1][Ring1][Branch1],0
[C][C][/C][=Branch2][Ring1][=C][=C][Branch1][=Branch2][\C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][=Branch2][O][C][C][N][Branch1][C][C][C][C][=C][Ring1][N][C][=C][C][=C][C][=C][Ring1][=Branch1],1
[C][O][C][Branch1][C][C][Branch1][Ring1][O][C][O][C],0
[C][C][=C][C][Branch2][Ring1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][=C][C][Branch1][C][C][=C][Branch1][C][O][C][Branch1][C][C][=C][Ring1][=Branch2][=C][C][Branch1][C][C][=C][Ring2][Ring1][Ring1][O],1
[C][C][C][Branch1][C][C][C][=N][C][=C][N][=C][Ring1][=Branch1][O][C],0
[C][C][N][Branch1][Ring1][C][C][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][N][=C][Ring1][=Branch1].[O][=C][Branch1][C][O][C][C][Branch1][C][O][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O],0
[C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=N],0
[O][=C][Branch1][Ring1][C][Br][C][=C][C][=C][C][=C][Ring1][=Branch1],1
[C][O][C][=C][C][=C][C][=C][Branch2][=Branch1][O][S][=Branch1][C][=O][=Branch1][C][=O][N][C@H1][Branch2][Ring2][S][C][C][=Branch1][C][=O][N][C@H1][Branch2][Ring1][=Branch2][C][C][=C][C][=C][Branch1][=C][C][N][C@@H1][Branch1][C][C][C][C][C][C@H1][Ring1][#Branch1][C][C][=C][Ring1][#C][C][=Branch1][C][=O][N][Branch1][C][C][C][Branch1][C][C][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][C][=C][C][Ring2][Ring2][S][=C][Ring2][Branch1][Ring2],0
[C][C][Branch1][C][C][=C][C][N][C][C][C@@][Branch1][C][C][C][=C][C][Branch1][C][O][=C][C][=C][Ring1][#Branch1][C][C@@H1][Ring1][=C][C@@H1][Ring1][N][C].[O][=C][Branch1][C][O][C][C][C][=Branch1][C][=O][O],0
[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=O],0
[C][C][=Branch1][C][=O][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],1
[C][O][C][=C][C][Branch1][Ring1][C][=O][=C][C][=C][Ring1][Branch2][O][C][=Branch1][C][=O][C][Branch1][C][C][C],0
[O][=N][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],1
[C][C][O][C][=Branch1][C][=O][C][C][=Branch1][C][=O][O][C][C],0
[C][C][S+1][Branch1][C][C][C][C].[O][=S][=Branch1][C][=O][Branch1][P][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][C][Branch1][C][F][Branch1][C][F][F],1
[C][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][Branch1][Branch2][O][C][C][C][O][Ring1][Ring1][C][=C][Ring1][O],1
[N][C][C][C@H1][Branch1][C][O][C][=Branch1][C][=O][N][C@@H1][C][C@H1][Branch1][C][N][C@@H1][Branch2][Ring1][Branch1][O][C@H1][O][C@H1][Branch1][Ring1][C][N][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][O][C@H1][Branch1][C][O][C@H1][Ring2][Ring1][Ring2][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][N][C@H1][Ring1][#Branch2][O],1
[Cl][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][Cl][Branch1][C][Cl][Cl][C][=C][Ring1][#Branch2],1
[C][C][C][C][C][Branch1][Ring1][C][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][S][C][=Branch1][C][=O][O][C][C][Branch1][Ring1][C][C][C][C][C][C][C][Branch1][S][C][=Branch1][C][=O][O][C][C][Branch1][Ring1][C][C][C][C][C][C][=C][Ring2][Ring1][N],1
[C][C][/C][=C][\C][C][C][C][O],0
[Fe+2],0
[C][C][Branch1][C][C][S][C][C][=C][C][=C][O][Ring1][Branch1],0
[O][=C][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][O],0
[N][=C][N][C][=Branch1][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2],0
[C][C][=C][C][N][=C][Branch1][C][N][S][C][=Ring1][=Branch1][C][=C][Ring1][#Branch2][C],1
[C][N][Branch1][C][C][C][=Branch1][C][=O][O][C][=C][C][Branch1][O][O][C][=Branch1][C][=O][N][Branch1][C][C][C][=C][C][Branch1][#C][C][Branch1][C][O][C][N][C][Branch1][C][C][Branch1][C][C][C][=C][Ring2][Ring1][Ring2],0
[C][N][C][=Branch1][C][=O][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][Branch1][C][C][Branch1][C][C][C][Ring1][#Branch1],1
[C][C][C][C][C][C][C][C][/C][=C][\C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][/C][=C][\C][C][C][C][C][C][C][C],1
[O][=C][Branch1][C][O-1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][Cl],1
[C][O][C][=C][C][=C][Branch1][#Branch1][C][=C][Ring1][=Branch1][O][C][C][=Branch1][C][=O][C][Branch2][Ring1][Branch1][C][C][C][C][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][=N][C][Ring2][Ring1][Branch2],1
[C][C][=Branch1][C][=O][C@@][Branch1][C][O][C][C][C@H1][C@@H1][C][C][C][=C][C][=Branch1][C][=O][C][C][C@][Ring1][#Branch1][Branch1][C][C][C@H1][Ring1][N][C][C][C@@][Ring1][S][Ring2][Ring1][Ring2][C],1
[C][O][C][=C][C][=C][C][Branch1][Ring1][O][C][=C][Ring1][Branch2][C][=Branch1][C][=O][N][C@@H1][C][=Branch1][C][=O][N][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][Branch1][C][C][Branch1][C][C][S][C@H1][Ring1][=N][Ring1][#Branch2],1
[C][C][Branch1][C][C][O][C][=Branch1][C][=O][N][C][Ring1][#Branch1][=O],1
[C][C][C][C][N][Branch1][#Branch2][C][C][C][=Branch1][C][=O][O][C][C][C][Branch1][C][C][=O],0
[O][=C][Branch1][C][O][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],1
[C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][Branch1][C][O][C][N][C][C][O][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=C][Ring1][=Branch2],0
[C][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch1][C][C][C][C][=C][C][=C][O][Ring1][Branch1],0
[O][=C][Branch1][C][O][C][=C][N][Branch1][=Branch1][C][C][C][Ring1][Ring1][C][=C][C][Branch1][C][Cl][=C][Branch1][C][F][C][=C][Ring1][Branch2][C][Ring1][#C][=O],0
[C][C][Branch1][C][C][Branch1][C][C][N][S][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2],0
[C][O][C][=C][Branch1][Ring1][O][C][C][=Branch1][C][=O][C][Branch2][=Branch1][#Branch1][C][/C][=C][Branch1][C][\C][C][C][/C][=C][Branch1][C][\C][C][C][/C][=C][Branch1][C][\C][C][C][/C][=C][Branch1][C][\C][C][C][/C][=C][Branch1][C][\C][C][C][/C][=C][Branch1][C][\C][C][C][/C][=C][Branch1][C][\C][C][C][/C][=C][Branch1][C][\C][C][C][/C][=C][Branch1][C][\C][C][C][C][=C][Branch1][C][C][C][=C][Branch1][C][C][C][Ring2][Branch1][N][=O],0
[O][=C][Branch1][=N][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][O][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][O],1
[C][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][N][=O],1
[C][C][C][=N][C][Branch1][C][N][=N][C][Branch1][C][N][=C][Ring1][Branch2][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],0
[C][=C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C],0
[N][=C][Branch1][C][N][N][C][C][C][C][N][C][=Branch1][C][=N][N],1
[C][N][C][C][O][C][C][Ring1][=Branch1],0
[O][C][C][Branch1][C][O][C][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],0
[O][C][C][C][C][C][C][Ring1][=Branch1],0
[C][N][Branch1][C][C][C][C][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Ring1][#C],0
[C][N][C][Branch2][Ring1][N][N][C][C][N][Branch1][Ring2][C][C][O][C][C][C][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][=C][C][=Branch1][C][=O][N][Branch1][C][C][C][Ring2][Ring1][O][=O],0
[C][C@@H1][Branch1][#C][C][S][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C@@H1][Branch1][#Branch2][S][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C@H1][Ring1][N][C][=Branch1][C][=O][O],0
[C][C][C][C][C][C][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][C][Ring1][#Branch2],1
[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C@@H1][C@@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@@H1][Branch2][Ring1][N][C@H1][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][C@@H1][C][C@@H1][Branch1][Ring2][C][C][C][C][N][Ring1][Branch2][C][C@H1][Branch1][C][C][Cl][O][C@@H1][Ring2][Ring1][Branch2][S][C],0
[C][C][=Branch1][C][=O][N][Branch1][Branch2][C][C][Branch1][C][O][C][O][C][=C][Branch1][C][I][C][Branch1][=N][C][=Branch1][C][=O][N][C][C][Branch1][C][O][C][O][=C][Branch1][C][I][C][Branch1][=N][C][=Branch1][C][=O][N][C][C][Branch1][C][O][C][O][=C][Ring2][Ring1][Branch2][I],0
[C][C][=C][N][=C][Branch2][Ring1][=C][N][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][Ring1][=N][C][S][Ring2][Ring1][=Branch1],1
[C][C][Branch1][C][C][C][C][=C][Branch1][Ring1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],1
[N][C][C][=C][N][Branch1][N][C][C][O][C@H1][Branch1][Ring1][C][O][O][Ring1][#Branch1][C][=Branch1][C][=O][N][=Ring1][=C],0
[N][C][=N][C][Branch1][C][Cl][=N][C][=C][Ring1][#Branch1][N][=C][N][Ring1][Branch1][C@H1][C][C@H1][Branch1][C][O][C@@H1][Branch1][Ring1][C][O][O][Ring1][Branch2],1
[C][O][C@@H1][C@@H1][Branch1][#Branch1][O][C][Branch1][C][N][=O][C@@H1][Branch1][C][O][C@H1][Branch2][Branch1][Branch1][O][C][=C][C][=C][C][Branch1][C][O-1][=C][Branch2][Ring1][#Branch2][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][O][C][Branch1][Branch2][C][C][=C][Branch1][C][C][C][=C][Ring1][N][C][=Branch1][C][=O][O][C][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][O][C][O][C][Ring2][Ring2][Branch2][Branch1][C][C][C],0
[C][=C][C][C][C@@][Branch1][C][O][C@H1][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C@@][Ring1][N][Branch1][N][C][C][N][Ring1][=N][C][C][C][C][Ring1][Ring1][C@H1][Ring2][Ring1][#Branch1][O][Ring1][N],1
[C][C][C][C][=C][Branch1][Ring1][C][=O][C][C],0
[F][C][Branch1][C][F][O][C][Branch1][C][F][Branch1][C][F][C][Branch1][C][F][Cl],0
[C][O][C][=C][Branch1][C][C][C][=C][Branch2][Ring1][#C][C][Branch1][C][O][=C][Ring1][Branch2][C][/C][=C][Branch1][C][\C][C][C][C][=Branch1][C][=O][O][C][C][N][C][C][O][C][C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][Ring2][Ring1][#Branch2],1
[Cl][C@H1][C@H1][Branch1][C][Cl][C@@H1][Branch1][C][Cl][C@H1][Branch1][C][Cl][C@H1][Branch1][C][Cl][C@H1][Ring1][#Branch2][Cl],0
[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][=C][Branch1][N][C][Branch1][C][O][=C][Ring1][Branch2][C][Ring1][=N][=O][C][C@@][Branch1][C][O][Branch1][=Branch1][C][Branch1][C][C][=O][C][C@@H1][Ring1][#C][O][C@H1][C][C@H1][Branch1][C][N][C@H1][Branch1][C][O][C@H1][Branch1][C][C][O][Ring1][=Branch2],1
[C][Br].[C][C][N][Branch1][Ring1][C][C][C][C][O][C][=Branch1][C][=O][C][Branch1][C][O][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],0
[C][C][=C][C][=C][Branch1][C][N][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][#Branch2],1
[C][C][C][N][Branch2][Ring1][#Branch1][C][C][C][N][Branch1][=N][C][=Branch1][C][=O][C][C][C][N][C][C][Ring1][=Branch1][C][C][Ring1][=C][C@@H1][C][C][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C][Ring1][N],1
[C][C][C][Branch1][Ring1][C][=O][C][C],0
